s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300251,c300269,c300277,c300285,c300293,c300301,c300319,c300327,c300335,c300343,c300350,c300368,c300376,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c300525,c300533,c301,c301010,c301028,c301036,c301044,c301051,c301069,c301077,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304220,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309310,c309336,c309344,c309351,c309369,c309997
2013,86728,12536,679,203,0,0,0,0,19,120,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,113,0,0,17,0,81,0,0,0,0,0,0,0,0,0,0,30,0,83,21,0,0,0,0,0,0,0,62,0,0,0,0,66,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,29
2013,86736,9171,2160,560,0,0,0,0,0,181,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,185,0,0,0,0,1104,329,0,0,0,0,0,0,0,337,0,0,0,0,107,0,0,107,0,0,0,0,0,0,0,118,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86744,6294,297,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86751,11746,1581,297,0,0,0,0,0,113,0,21,21,0,81,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,118,0,0,0,0,0,0,0,342,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,271,139,0,0,0,0,0,0,0,0,0,0,0,58,0,0,21,53,0,53,21,0,0,0,0,0,0,0,32,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,64,0,11,0,0,43,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
2013,86769,7449,1358,71,0,0,0,0,0,28,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,979,353,0,0,118,0,0,0,256,231,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,144
2013,86777,49085,3170,437,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,163,0,0,69,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,15,0,51,80,0,0,0,0,324,0,0,37,248,39,0,0,423,0,423,0,0,0,1159,0,538,34,385,0,201,303,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,214
2013,86785,10043,548,70,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,152,75,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86793,21852,565,183,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,21,64,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,90,0,0,0,0,43,0,0,0,0,0,15,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86801,22841,4121,472,0,0,85,0,64,0,0,0,0,0,0,0,0,0,0,0,0,119,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,119,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,81,0,238,0,0,0,0,0,0,0,0,157,0,81,0,0,81,0,0,0,0,81,0,0,0,0,0,0,0,0,2148,0,1454,0,289,0,404,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,43
2013,86819,33779,2653,650,0,0,92,84,7,32,0,76,0,0,0,0,0,0,30,0,0,0,0,0,0,0,27,30,0,92,0,0,115,0,0,0,0,65,0,0,0,0,30,0,0,0,11,0,0,19,279,0,0,0,0,0,0,0,0,49,0,0,52,0,141,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,765,140,0,0,101,85,0,120,129,35,0,0,91,0,0,0,64,0,0,232,96,0,19,0,0,44,0,73,0,0,0,0,0,217,0,0,112,50,7,48,0,120,120,0,0,0,0,57,0,0,57,0,0,0,285,0,0,84,27,29,0,41,64,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
2013,86827,12975,2948,399,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,595,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,331,0,0,0,0,0,0,0,0,106,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86835,9614,1079,171,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,17,0,0,0,0,0,0,0,0,0,517,0,55,0,0,0,0,0,0,0,0,0,114,0,248,0,0,0,0,38,0,0,0,0,0,0,0,0,0,62,40,0,0,0,0,0,0,0,0,0,40,193,58,0,0,42,0,21,32,0,0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,34,0,0,34,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,83,28,0,21,0,3,0,10,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86843,13753,2543,568,0,15,27,0,0,21,0,46,0,21,0,0,0,0,85,0,0,0,61,0,0,0,81,0,0,0,0,65,17,0,0,25,0,44,0,0,0,61,102,0,0,0,39,25,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0,227,0,42,40,0,0,362,0,219,602,409,0,0,0,0,0,93,0,0,0,0,14,0,0,71,13,0,0,176,137,0,0,0,0,0,0,0,0,39,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,38,21,0,0,63,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86850,6387,1297,257,0,0,0,0,0,32,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,91,6,19,0,0,340,212,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,23,0,0,19,72,0,15,0,0,0,36,0,0,0,0,45,0,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,170
2013,86868,3644,508,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,93,34,0,0,0,0,0,234,106,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,38,0,19,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2013,86876,15384,1775,206,14,0,0,0,0,0,0,0,0,39,107,0,0,0,0,0,11,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,250,0,0,0,0,0,0,0,0,0,0,268,0,92,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,26,0,0,32,0,0,0,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,77,0,0,0,77,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,324,410,0,0,0,0,0,0,0,126,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
2013,86884,22811,1994,237,0,0,0,12,0,0,0,0,0,0,19,67,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,17,0,43,0,0,24,0,0,0,0,24,0,0,87,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,20,0,0,0,0,0,197,0,622,38,0,0,0,0,0,34,24,102,85,0,201,46,0,0,13,79,0,136,0,0,0,0,21,0,0,72,43,0,0,0,0,46,0,0,0,0,20,26,0,0,0,0,0,0,0,404,0,0,404,0,0,0,221,0,0,85,0,0,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,41
2013,86892,7103,870,70,0,0,26,0,0,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,68,0,42,0,0,36,87,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,42,0,145,0,259,65,0,0,0,0,13,32,0,28,0,0,71,0,0,0,26,25,0,38,9,0,0,0,0,0,0,0,30,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,21,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86900,2957,398,171,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,23,0,0,0,0,0,0,40,52,0,0,0,0,0,0,0,0,0,51,0,0,0,0,32,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,44,0,0,0,0,0,0,0,0,0,0,38,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,37,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2013,86918,2633,530,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,82,0,0,0,0,0,0,0,128,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,127,0,0,0,0,0
2013,86926,5251,282,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,27,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,27,41,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86934,2587,375,156,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,21,0,0,0,9,0,32,0,20,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,47,0,0,0,0,0,0,19,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86942,2668,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86959,5011,1307,64,0,0,0,0,0,0,0,6,10,31,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,25,0,0,0,0,0,13,58,13,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,212,0,568,0,261,120,0,0,188,157,0,0,0,0,4,0,0,0,0,0,0,0,20,103,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
2013,86967,4076,673,57,0,0,0,0,0,32,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,20,0,0,25,0,0,0,0,53,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,126,0,96,237,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86975,4761,909,46,0,0,17,0,17,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,35,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,11,0,0,0,17,0,0,0,0,124,0,60,0,0,0,0,80,0,38,8,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,256,0,0,256,0,0,0,126,90,0,0,21,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86983,3604,282,68,0,0,9,0,0,21,0,12,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,21,0,19,0,0,0,0,0,0,53,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,86991,15176,4957,726,0,0,0,0,0,158,0,0,0,0,234,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,85,0,0,85,0,0,0,0,2731,1383,0,0,0,0,0,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,104,0,0,0,0,0,0,21,0,55,0,111,0,0,32,0,0,0,102,81,0,0,0,0,0,21,0,0,0,0,0,0,515,0,0,115,400,0,0,0,0,0,0,0,0,0,155,0,92,0,64,0,0,319,28,102,0,0,26,0,0,106,0,36,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
2013,87007,9346,602,99,0,65,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,24,0,0,76,0,0,0,0,0,159,14,0,0,0,0,13,23,0,0,0,0,28,0,0,0,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,138,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
2013,87015,14242,2007,450,0,0,0,42,11,42,0,8,0,0,30,0,0,0,0,0,0,21,85,0,36,0,0,29,51,0,0,28,55,0,0,0,0,0,0,0,0,12,30,0,0,0,0,0,0,30,126,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,55,0,0,81,0,0,232,0,0,66,0,13,0,0,0,0,68,0,34,8,0,0,0,0,0,0,0,0,0,25,0,0,219,0,0,0,104,115,0,0,0,0,0,0,0,0,486,0,0,0,43,0,443,148,13,0,19,0,4,0,0,21,0,0,0,0,11,0,25,0,17,0,0,11,0,0,0,0,0,0,0,28,0,0
2013,87023,1997,555,107,0,29,0,11,0,0,0,0,0,17,20,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19,139,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,32,0,0,0,32,0,0,0,0,0,0,231,70,0,0,0,0,0,0,35,0,0,0,46,0,0,0,25,55,0,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,87031,9988,2097,170,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,11,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,57,0,0,0,0,894,0,0,0,0,0,0,0,0,308,0,0,64,0,40,42,0,64,0,13,0,108,0,0,0,234,0,0,0,21,11,0,0,0,11,0,0,0,0,0,0,437,317,0,0,38,0,22,0,0,0,0,0,17,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,40,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,30,79,0,0,0,0,0,0,21,0,0,0,0,0,255,0,0,0,17,0,0,0,0,0,0,0,0,0,0
2013,87049,6226,2356,195,0,0,121,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,64,0,637,0,0,255,0,0,0,127,0,0,0,0,53,0,0,0,319,0,0,0,0,32,0,0,0,32,0,0,0,0,0,0,440,178,0,0,0,0,0,0,0,0,64,0,49,0,0,0,0,149,0,159,0,0,85,0,0,0,0,74,0,0,0,0,0,74,0,0,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,87056,8551,2202,431,0,0,0,0,0,304,0,0,0,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,74,0,0,74,0,0,0,0,520,340,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,98,0,0,0,34,0,0,0,0,0,64,711,334,0,0,0,10,89,0,0,0,0,0,127,49,0,0,0,102,0,106,32,0,0,0,0,0,0,0,0,0,74,0,0,204,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
2013,87064,17239,2364,569,0,0,0,0,0,106,0,34,0,0,223,0,0,0,0,0,0,53,127,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,74,0,0,74,0,0,0,0,888,340,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,212,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,497,204,0,0,0,0,96,0,0,0,0,0,38,117,0,0,0,42,0,236,34,0,0,170,0,0,0,32,0,0,0,0,0,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
2013,87072,20376,5446,857,0,0,0,0,21,363,0,87,0,21,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,190,0,0,0,0,0,0,0,0,0,236,0,0,236,0,0,0,0,2732,756,0,0,0,0,0,0,0,588,0,0,149,0,0,353,0,353,0,236,0,0,0,0,0,0,0,149,0,149,0,0,0,0,0,0,0,0,0,0,0,995,481,0,0,0,0,0,0,0,0,0,0,236,87,0,0,0,191,0,172,0,0,0,0,0,0,0,87,85,0,0,0,0,390,0,0,130,260,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,87080,16139,3639,435,0,0,0,0,0,382,0,0,0,32,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,0,1062,319,0,0,0,0,1026,0,0,0,0,0,0,0,0,212,0,0,0,0,0,85,0,0,0,91,0,106,0,0,0,489,0,0,0,42,93,0,0,0,0,0,0,0,0,0,93,276,81,0,0,36,0,0,0,0,0,21,0,0,53,0,0,0,85,0,91,0,0,0,0,0,0,0,49,42,0,0,0,0,85,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
